Payment method will be available in Mobile Web Terminal;Платежный метод будет доступен в Mobile Web Terminal;?deme y?ntemi Mobil Web Terminalinde sat??a sunulacak
Hide leverage;Скрыть плечо;Kald?rac? gizle
The account leverage information will not be displayed to the trader;Информация о кредитном плече счета не будет отображаться трейдеру;Hesap kald?ra? bilgileri t?ccar i?in g?sterilmeyecek
Opening Master accounts on the request;Создание мастер-счетов по заявке;Talep ?zerine Ana hesaplar?n a??lmas?
Disable automatic invoice creation;Отключить автоматическое создания счета;Otomatik fatura olu?turmay? devre d??? b?rak?n
Payment system is off. Go to «Settings» to turn it on.;Платежная система выключена. Перейдите в «Настройки», чтобы ее включить.;?deme sistemi kapal?. A?mak i?in «Ayarlar» a gidin.
Domain;Домен;Alan ad?
A confirmation email of the opening of the master-account will be sent to the administrator’s email;Письмо с подтверждением создания мастер-счета будет приходить на почту администратора личного кабинета;Ana hesab?n a??ld???na dair bir onay e-postas? y?neticinin e-postas?na g?nderilecektir.
Accounts will be automatically created after the client signs up in the Trader's Room;При регистрации пользователя в Trader's Room счета будут создаваться автоматически;M??teri Yat?r?mc? Odas?na kaydolduktan sonra hesaplar otomatik olarak olu?turulacakt?r.
Create accounts while performing a registration;Создавать счета при регистрации;Kay?t yaparken hesap olu?turun
Required documents;Необходимые документы;Gerekli belgeler
Specify in the block the documents required for trader verification. This information will be displayed in the Trader's Room 'Verification' section.;Укажите в блоке документы необходимые для верификации трейдера. Эта информация отобразится в кабинете трейдера в разделе 'Верификация';T?ccar do?rulamas? i?in gerekli belgeleri blokta belirtin. Bu bilgi Yat?r?mc? Odas? 'Do?rulama' b?l?m?nde g?sterilecektir.
Registration URL;URL регистрации;Kay?t URL'si
Registration URL in Trader's Room. If specified, it will replace the standard URL.;URL для регистрации в кабинете трейдера. При указании заменит стандартный URL.;T?ccar?n Odas?ndaki Kay?t URL'si. Belirtilirse, standart URL'nin yerini alacakt?r.
URL must be started with http:// or https://;URL должен начинаться с http:// или https://;URL, http: // veya https: // ile ba?lamal?d?r
The size of the attached document exceeds {sizeLimit} MB;Размер прикрепляемого документа превышает {sizeLimit} Мб;Ekli dok?man?n boyutu {sizeLimit} MB'? a??yor
Uploading files must not exceed {sizeLimit} MB;Загружаемые файлы не должны превышать {sizeLimit} Мб;Dosyalar?n y?klenmesi {sizeLimit} MB'yi ge?memelidir
MarketCheese widgets;Виджеты MarketCheese;MarketCheese widget'lar?
Display MarketCheese widgets in Trader's Room;Отображать виджеты MarketCheese в Trader's Room;T?ccar Odas?nda Peynir widget'lar?n? g?r?nt?le
Main page and analytics;Главная и аналитика;Ana sayfa ve analiz
Analytics;Аналитика;Analitik
Main page;Главная;Ana Sayfa
Display MarketCheese analytics in Trader’s Room ;Отображать аналитику MarketCheese в Trader's Room;Trader's Room'da peynir analizlerini sergileyin
Enable analytics;Включить аналитику;Analiti?i etkinle?tirin
Chart by symbol;График по символу;Sembole g?re grafik
Symbol screener;Скринер символов;Sembol ay?r?c?
Market watch;Состояние рынка;Piyasa izle
Economic calendar;Экономический календарь;Ekonomik takvim
Display MarketCheese analytics in Trader’s Room;Отображать аналитику MarketCheese в Trader's Room ;Trader's Room'da peynir analizlerini sergileyin
Terminal operation mode;Режим работы терминала;Terminal ?al??ma modu
Web Application;Веб-приложение;Web Uygulamas?
On top of the page;Вверху страницы;Sayfan?n ?st?nde
Go-to-the-terminal button;Кнопка перехода в терминал;Terminale git d??mesi
Main menu;Главное меню;Ana men?
Page in the Trader’s Room;Страница в Trader’s Room;T?ccar?n Odas?ndaki Sayfa
